"date","fips","relative_change_feb","ratio_travelers"
"2020-03-20","41007",-0.13407,0.20385
"2020-03-21","41007",-0.11808,0.27061
"2020-03-22","41007",-0.16367,0.30347
"2020-03-23","41007",-0.25137,0.27724
"2020-03-24","41007",-0.32938,0.31677
"2020-03-25","41007",-0.32082,0.30049
"2020-03-26","41007",-0.3505,0.3298
"2020-03-27","41007",-0.3724,0.31255
"2020-03-28","41007",-0.38718,0.38215
"2020-03-29","41007",-0.44914,0.39803
"2020-03-30","41007",-0.32739,0.3351
"2020-03-31","41007",-0.30838,0.28829
"2020-04-01","41007",-0.31478,0.26957
"2020-04-02","41007",-0.3074,0.28625
"2020-04-03","41007",-0.26914,0.27749
"2020-04-04","41007",-0.32558,0.33169
"2020-04-05","41007",-0.37046,0.36757
"2020-04-06","41007",-0.31513,0.29318
"2020-04-07","41007",-0.31305,0.28295
"2020-04-08","41007",-0.28478,0.27841
"2020-04-09","41007",-0.27921,0.288
"2020-04-10","41007",-0.274,0.27887
"2020-04-11","41007",-0.2762,0.29624
"2020-04-12","41007",-0.35467,0.33851
"2020-04-13","41007",-0.22727,0.27916
"2020-04-14","41007",-0.23284,0.28145
"2020-04-15","41007",-0.27079,0.27997
"2020-04-16","41007",-0.22148,0.25781
"2020-04-17","41007",-0.18237,0.25334
"2020-04-18","41007",-0.29442,0.33852
"2020-04-19","41007",-0.36043,0.36937
"2020-04-20","41007",-0.20113,0.26088
"2020-04-21","41007",-0.20186,0.28709
"2020-04-22","41007",-0.35348,0.3221
"2020-04-23","41007",-0.23316,0.28724
"2020-04-24","41007",-0.23835,0.2913
"2020-04-25","41007",-0.25613,0.33528
"2020-04-26","41007",-0.29566,0.35196
"2020-04-27","41007",-0.20765,0.25902
"2020-04-28","41007",-0.19117,0.27554
"2020-04-29","41007",-0.22405,0.26894
"2020-04-30","41007",-0.20177,0.2523
"2020-05-01","41007",-0.18559,0.2497
"2020-05-02","41007",-0.26472,0.322
"2020-05-03","41007",-0.27568,0.32692
"2020-05-04","41007",-0.19203,0.26597
"2020-05-05","41007",-0.19513,0.25548
"2020-05-06","41007",-0.23419,0.26819
"2020-05-07","41007",-0.12788,0.24166
"2020-05-08","41007",-0.09542,0.22593
"2020-05-09","41007",-0.09109,0.27583
"2020-05-10","41007",-0.12599,0.26912
"2020-05-11","41007",-0.2004,0.27237
"2020-05-12","41007",-0.1946,0.26019
"2020-05-13","41007",-0.16711,0.25403
"2020-05-14","41007",-0.16523,0.26219
"2020-05-15","41007",-0.1274,0.23532
"2020-05-16","41007",-0.24481,0.3017
"2020-05-17","41007",-0.23847,0.31552
"2020-05-18","41007",-0.18558,0.26552
"2020-05-19","41007",-0.17259,0.24149
"2020-05-20","41007",-0.13646,0.25632
"2020-05-21","41007",-0.16795,0.26501
"2020-05-22","41007",-0.10928,0.24684
"2020-05-23","41007",-0.08032,0.2828
"2020-05-24","41007",-0.14741,0.2656
"2020-05-25","41007",-0.21283,0.27706
"2020-05-26","41007",-0.13105,0.22569
"2020-05-27","41007",-0.10984,0.21072
"2020-05-28","41007",0.00963,0.21242
"2020-05-29","41007",-0.03329,0.19732
"2020-05-30","41007",-0.12222,0.28336
"2020-05-31","41007",-0.02686,0.25597
"2020-06-01","41007",-0.05622,0.20773
"2020-06-02","41007",-0.08048,0.21006
"2020-06-03","41007",-0.00202,0.19512
"2020-06-04","41007",-0.05239,0.2117
"2020-06-05","41007",-0.00605,0.18813
"2020-06-06","41007",-0.00963,0.23071
"2020-06-07","41007",0.00708,0.24975
"2020-06-08","41007",-0.0379,0.20317
"2020-06-09","41007",-0.0927,0.21616
"2020-06-10","41007",0.00409,0.18784
"2020-06-11","41007",0.0025,0.19388
"2020-06-12","41007",-0.0219,0.19576
"2020-06-13","41007",0.03667,0.21541
"2020-06-14","41007",0.12221,0.22295
"2020-06-15","41007",-0.00013,0.20177
"2020-06-16","41007",-0.02873,0.20378
"2020-06-17","41007",-0.0151,0.18908
"2020-06-18","41007",0.06829,0.16712
"2020-06-19","41007",0.04948,0.16923
"2020-06-20","41007",0.11811,0.22222
"2020-06-21","41007",0.14916,0.20689
"2020-06-22","41007",0.06143,0.19025
"2020-06-23","41007",0.11202,0.16511
"2020-06-24","41007",0.03844,0.18752
"2020-06-25","41007",-0.00865,0.1931
"2020-06-26","41007",0.03005,0.16528
"2020-06-27","41007",0.08335,0.20813
"2020-06-28","41007",0.14211,0.21985
"2020-06-29","41007",0.0284,0.21111
"2020-06-30","41007",0.004,0.20453
"2020-07-01","41007",0.00295,0.20189
"2020-07-02","41007",0.07443,0.18412
"2020-07-03","41007",0.02649,0.18608
"2020-07-04","41007",0.06129,0.22101
"2020-07-05","41007",0.32732,0.19033
"2020-07-06","41007",0.14233,0.17237
"2020-07-07","41007",0.10645,0.19713
"2020-07-08","41007",0.07301,0.17651
"2020-07-09","41007",0.04805,0.1857
"2020-07-10","41007",0.07499,0.18089
"2020-07-11","41007",0.16424,0.19856
"2020-07-12","41007",0.19394,0.18688
"2020-07-13","41007",0.1147,0.17523
"2020-07-14","41007",0.03996,0.19092
"2020-07-15","41007",0.08245,0.16904
"2020-07-16","41007",0.08235,0.18563
"2020-07-17","41007",0.07304,0.18721
"2020-07-18","41007",0.18267,0.20256
"2020-07-19","41007",0.23597,0.21052
"2020-07-20","41007",0.08481,0.18953
"2020-07-21","41007",0.10934,0.1803
"2020-07-22","41007",0.04111,0.18103
"2020-07-23","41007",0.03044,0.17844
"2020-07-24","41007",0.07314,0.18023
"2020-07-25","41007",0.18594,0.2013
"2020-07-26","41007",0.24667,0.19635
"2020-07-27","41007",0.15711,0.17909
"2020-07-28","41007",0.10419,0.1886
"2020-07-29","41007",0.09055,0.18991
"2020-07-30","41007",0.09352,0.17416
"2020-07-31","41007",0.1124,0.15838
"2020-08-01","41007",0.15458,0.20073
"2020-08-02","41007",0.20912,0.20552
"2020-08-03","41007",0.24829,0.15557
"2020-08-04","41007",0.12285,0.17238
"2020-08-05","41007",0.11996,0.17528
"2020-08-06","41007",0.12386,0.16826
"2020-08-07","41007",0.12516,0.15952
"2020-08-08","41007",0.2135,0.18276
"2020-08-09","41007",0.23253,0.20347
"2020-08-10","41007",0.14311,0.17027
"2020-08-11","41007",0.10156,0.15582
"2020-08-12","41007",0.03044,0.19464
"2020-08-13","41007",0.13622,0.15622
"2020-08-14","41007",0.12365,0.15656
"2020-08-15","41007",0.26981,0.17548
"2020-08-16","41007",0.35942,0.18672
"2020-08-17","41007",0.19994,0.15908
"2020-08-18","41007",0.17092,0.17174
"2020-08-19","41007",0.16025,0.16823
"2020-08-20","41007",0.1319,0.17568
"2020-08-21","41007",0.05725,0.18499
"2020-08-22","41007",0.21429,0.19073
"2020-08-23","41007",0.22769,0.19865
"2020-08-24","41007",0.19862,0.17451
"2020-08-25","41007",0.19851,0.1727
"2020-08-26","41007",0.16319,0.15537
"2020-08-27","41007",0.10445,0.18078
"2020-08-28","41007",0.15104,0.16574
"2020-08-29","41007",0.24729,0.18025
"2020-08-30","41007",0.28111,0.18628
"2020-08-31","41007",0.13646,0.17254
"2020-09-01","41007",0.14092,0.1741
"2020-09-02","41007",0.05276,0.17395
"2020-09-03","41007",0.12213,0.16376
"2020-09-04","41007",0.14046,0.14877
"2020-09-05","41007",0.14892,0.20065
"2020-09-06","41007",0.18069,0.19371
"2020-09-07","41007",0.30053,0.18728
"2020-09-08","41007",0.10481,0.17979
"2020-09-09","41007",-0.02383,0.18052
"2020-09-10","41007",0.02729,0.18008
"2020-09-11","41007",-0.00527,0.1737
"2020-09-12","41007",0.03278,0.2116
"2020-09-13","41007",0.05342,0.22457
"2020-09-14","41007",-0.0066,0.19958
"2020-09-15","41007",-0.06864,0.21212
"2020-09-16","41007",-0.03123,0.20354
"2020-09-17","41007",-0.04963,0.19638
"2020-09-18","41007",-0.0297,0.18517
"2020-09-19","41007",0.02867,0.20647
"2020-09-20","41007",0.15364,0.21012
"2020-09-21","41007",0.09309,0.18639
"2020-09-22","41007",0.11915,0.18424
"2020-09-23","41007",-0.09586,0.23966
"2020-09-24","41007",-0.00404,0.20155
"2020-09-25","41007",-0.02777,0.2036
"2020-09-26","41007",-0.00826,0.21679
"2020-09-27","41007",0.09816,0.21741
"2020-09-28","41007",0.00641,0.19165
"2020-09-29","41007",0.01042,0.1962
"2020-09-30","41007",-0.03533,0.1964
"2020-10-01","41007",0.05,0.19923
"2020-10-02","41007",0.0478,0.17174
"2020-10-03","41007",0.07819,0.20376
"2020-10-04","41007",0.0972,0.20535
"2020-10-05","41007",0.04732,0.18197
"2020-10-06","41007",0.02151,0.18401
"2020-10-07","41007",-0.00334,0.18654
"2020-10-08","41007",0.01014,0.18332
"2020-10-09","41007",0.04434,0.17599
"2020-10-10","41007",0.08633,0.23251
"2020-10-11","41007",-0.03808,0.29167
"2020-10-12","41007",0.02619,0.19388
"2020-10-13","41007",-0.03572,0.20665
"2020-10-14","41007",-0.04096,0.20404
"2020-10-15","41007",0.01255,0.18782
"2020-10-16","41007",0.03003,0.19322
"2020-10-17","41007",0.09585,0.22008
"2020-10-18","41007",0.06174,0.23378
"2020-10-19","41007",0.00799,0.19118
"2020-10-20","41007",-0.00763,0.20424
"2020-10-21","41007",-0.05106,0.20547
"2020-10-22","41007",0.03099,0.16959
"2020-10-23","41007",-0.04185,0.20369
"2020-10-24","41007",0.01629,0.19962
"2020-10-25","41007",0.09157,0.24299
"2020-10-26","41007",-0.02119,0.20427
"2020-10-27","41007",-0.0457,0.20949
"2020-10-28","41007",-0.07678,0.21507
"2020-10-29","41007",-0.03059,0.19053
"2020-10-30","41007",-0.04648,0.16361
"2020-10-31","41007",0.08653,0.19285
"2020-11-01","41007",0.07276,0.22683
"2020-11-02","41007",-0.00939,0.19458
"2020-11-03","41007",-0.16066,0.20634
"2020-11-04","41007",-0.1714,0.23094
"2020-11-05","41007",-0.15271,0.22253
"2020-11-06","41007",-0.13035,0.18902
"2020-11-07","41007",-0.05293,0.23999
"2020-11-08","41007",-1e-04,0.25553
"2020-11-09","41007",-0.03448,0.23941
"2020-11-10","41007",-0.10764,0.22945
"2020-11-11","41007",-0.12229,0.21686
"2020-11-12","41007",-0.10829,0.2127
"2020-11-13","41007",-0.13346,0.21077
"2020-11-14","41007",-0.11449,0.25588
"2020-11-15","41007",-0.12805,0.25133
"2020-11-16","41007",-0.11744,0.23934
"2020-11-17","41007",-0.10329,0.24353
"2020-11-18","41007",-0.18479,0.24856
"2020-11-19","41007",-0.1677,0.24612
"2020-11-20","41007",-0.11876,0.20356
"2020-11-21","41007",-0.06912,0.25125
"2020-11-22","41007",-0.19991,0.31547
"2020-11-23","41007",-0.13664,0.23786
"2020-11-24","41007",-0.10463,0.2527
"2020-11-25","41007",-0.05255,0.2371
"2020-11-26","41007",-0.393,0.3264
"2020-11-27","41007",-0.14505,0.26242
"2020-11-28","41007",-0.09812,0.24836
"2020-11-29","41007",-0.09523,0.28118
"2020-11-30","41007",-0.15363,0.25152
"2020-12-01","41007",-0.11387,0.21519
"2020-12-02","41007",-0.10913,0.22727
"2020-12-03","41007",-0.13479,0.20357
"2020-12-04","41007",-0.0781,0.20487
"2020-12-05","41007",-0.09715,0.23658
"2020-12-06","41007",-0.10693,0.26562
"2020-12-07","41007",-0.13196,0.2255
"2020-12-08","41007",-0.15033,0.25776
"2020-12-09","41007",-0.15211,0.21879
"2020-12-10","41007",-0.17087,0.24575
"2020-12-11","41007",-0.15349,0.22563
"2020-12-12","41007",-0.08685,0.25515
"2020-12-13","41007",-0.14425,0.28263
"2020-12-14","41007",-0.16134,0.23911
"2020-12-15","41007",-0.18326,0.241
"2020-12-16","41007",-0.1604,0.24761
"2020-03-01","41009",0.04261,0.21937
"2020-03-02","41009",-0.00737,0.16632
"2020-03-03","41009",0.04417,0.13785
"2020-03-04","41009",-0.01119,0.15776
"2020-03-05","41009",-0.01882,0.14763
"2020-03-06","41009",-0.00387,0.1629
"2020-03-07","41009",0.04127,0.20943
"2020-03-08","41009",0.00227,0.22674
"2020-03-09","41009",0.01978,0.16283
"2020-03-10","41009",0.01527,0.14256
"2020-03-11","41009",-0.03714,0.17156
"2020-03-12","41009",-0.02277,0.16271
"2020-03-13","41009",-0.06382,0.17881
"2020-03-14","41009",-0.19965,0.24353
"2020-03-15","41009",-0.1731,0.27387
"2020-03-16","41009",-0.09673,0.19229
"2020-03-17","41009",-0.15753,0.21948
"2020-03-18","41009",-0.19931,0.22725
"2020-03-19","41009",-0.23231,0.2261
"2020-03-20","41009",-0.17342,0.22158
"2020-03-21","41009",-0.21757,0.27295
"2020-03-22","41009",-0.26614,0.3288
"2020-03-23","41009",-0.27055,0.28458
"2020-03-24","41009",-0.32695,0.31069
"2020-03-25","41009",-0.37291,0.31363
"2020-03-26","41009",-0.3612,0.30255
"2020-03-27","41009",-0.3984,0.32775
"2020-03-28","41009",-0.41715,0.36769
"2020-03-29","41009",-0.36574,0.38333
"2020-03-30","41009",-0.35323,0.31754
"2020-03-31","41009",-0.31076,0.31549
"2020-04-01","41009",-0.32768,0.29484
"2020-04-02","41009",-0.3497,0.29921
"2020-04-03","41009",-0.32362,0.27492
"2020-04-04","41009",-0.34886,0.33806
"2020-04-05","41009",-0.33652,0.36
"2020-04-06","41009",-0.28081,0.28284
"2020-04-07","41009",-0.26989,0.28259
"2020-04-08","41009",-0.29222,0.27575
"2020-04-09","41009",-0.34151,0.28123
"2020-04-10","41009",-0.28356,0.25996
"2020-04-11","41009",-0.25855,0.29041
"2020-04-12","41009",-0.30273,0.32814
"2020-04-13","41009",-0.25202,0.27258
"2020-04-14","41009",-0.22828,0.25542
"2020-04-15","41009",-0.24095,0.24593
"2020-04-16","41009",-0.25631,0.26274
"2020-04-17","41009",-0.25464,0.23804
"2020-04-18","41009",-0.29182,0.33497
"2020-04-19","41009",-0.23934,0.35562
"2020-04-20","41009",-0.22134,0.25765
"2020-04-21","41009",-0.25963,0.28128
"2020-04-22","41009",-0.32524,0.29926
"2020-04-23","41009",-0.31219,0.2828
"2020-04-24","41009",-0.29056,0.26865
"2020-04-25","41009",-0.25962,0.30166
"2020-04-26","41009",-0.21631,0.31457
"2020-04-27","41009",-0.25491,0.26216
"2020-04-28","41009",-0.21718,0.25591
"2020-04-29","41009",-0.23706,0.25712
"2020-04-30","41009",-0.24348,0.24742
"2020-05-01","41009",-0.23719,0.22608
"2020-05-02","41009",-0.27741,0.31363
"2020-05-03","41009",-0.1917,0.31388
"2020-05-04","41009",-0.18429,0.25205
"2020-05-05","41009",-0.15959,0.23437
"2020-05-06","41009",-0.19084,0.24487
"2020-05-07","41009",-0.20849,0.23633
"2020-05-08","41009",-0.19442,0.21548
"2020-05-09","41009",-0.05029,0.25195
"2020-05-10","41009",-0.04424,0.26902
"2020-05-11","41009",-0.18758,0.25781
"2020-05-12","41009",-0.23135,0.27414
"2020-05-13","41009",-0.25343,0.24246
"2020-05-14","41009",-0.25753,0.25553
"2020-05-15","41009",-0.21877,0.23335
"2020-05-16","41009",-0.2053,0.27592
"2020-05-17","41009",-0.11689,0.28089
"2020-05-18","41009",-0.18562,0.25081
"2020-05-19","41009",-0.16687,0.2437
"2020-05-20","41009",-0.18588,0.24967
"2020-05-21","41009",-0.1904,0.2458
"2020-05-22","41009",-0.21661,0.22785
"2020-05-23","41009",-0.1404,0.2565
"2020-05-24","41009",-0.07409,0.27398
"2020-05-25","41009",-0.35739,0.31452
"2020-05-26","41009",-0.1653,0.23493
"2020-05-27","41009",-0.17809,0.22502
"2020-05-28","41009",-0.12147,0.21159
"2020-05-29","41009",-0.16829,0.20051
"2020-05-30","41009",-0.18022,0.27045
"2020-05-31","41009",-0.12382,0.30707
"2020-06-01","41009",-0.05745,0.20657
"2020-06-02","41009",-0.1442,0.21702
"2020-06-03","41009",-0.13082,0.21075
"2020-06-04","41009",-0.1592,0.21161
"2020-06-05","41009",-0.13744,0.19562
"2020-06-06","41009",-0.12272,0.28065
"2020-06-07","41009",-0.08392,0.27218
"2020-06-08","41009",-0.10164,0.22578
"2020-06-09","41009",-0.15141,0.23525
"2020-06-10","41009",-0.16838,0.21205
"2020-06-11","41009",-0.12716,0.21132
"2020-06-12","41009",-0.19027,0.22702
"2020-06-13","41009",-0.13175,0.25847
"2020-06-14","41009",-0.0418,0.2681
"2020-06-15","41009",-0.17649,0.25025
"2020-06-16","41009",-0.13472,0.22146
"2020-06-17","41009",-0.11958,0.20201
"2020-06-18","41009",-0.11117,0.20517
"2020-06-19","41009",-0.10575,0.20095
"2020-06-20","41009",-0.05524,0.24298
"2020-06-21","41009",-0.03323,0.2634
"2020-06-22","41009",-0.09009,0.2176
"2020-06-23","41009",-0.09787,0.22189
"2020-06-24","41009",-0.12975,0.21473
"2020-06-25","41009",-0.08836,0.20069
"2020-06-26","41009",-0.08452,0.19697
"2020-06-27","41009",-0.0311,0.23552
"2020-06-28","41009",-0.0352,0.2737
"2020-06-29","41009",-0.12566,0.21976
"2020-06-30","41009",-0.12224,0.22009
"2020-07-01","41009",-0.10705,0.21477
"2020-07-02","41009",-0.08907,0.21853
"2020-07-03","41009",-0.18062,0.20668
"2020-07-04","41009",-0.13324,0.23414
"2020-07-05","41009",-8e-04,0.25539
"2020-07-06","41009",-0.12563,0.22591
"2020-07-07","41009",-0.14183,0.2213
"2020-07-08","41009",-0.17137,0.22851
"2020-07-09","41009",-0.16597,0.21834
"2020-07-10","41009",-0.12232,0.21243
"2020-07-11","41009",-0.00706,0.22783
"2020-07-12","41009",-0.03953,0.27456
"2020-07-13","41009",-0.09688,0.22478
"2020-07-14","41009",-0.07633,0.21687
"2020-07-15","41009",-0.12081,0.2211
"2020-07-16","41009",-0.13269,0.20339
"2020-07-17","41009",-0.09827,0.21014
"2020-07-18","41009",0.01935,0.23457
"2020-07-19","41009",0.07514,0.25348
"2020-07-20","41009",-0.10715,0.2177
"2020-07-21","41009",-0.09809,0.21836
"2020-07-22","41009",-0.09381,0.20577
"2020-07-23","41009",-0.18711,0.21235
"2020-07-24","41009",-0.13064,0.2152
"2020-07-25","41009",0.01543,0.22999
"2020-07-26","41009",0.0752,0.24363
"2020-07-27","41009",-0.05033,0.22001
"2020-07-28","41009",-0.11878,0.21414
"2020-07-29","41009",-0.12261,0.20199
"2020-07-30","41009",-0.15227,0.20129
"2020-07-31","41009",-0.07507,0.18988
"2020-08-01","41009",0.01497,0.21839
"2020-08-02","41009",0.02564,0.23504
"2020-08-03","41009",-0.07819,0.19814
"2020-08-04","41009",-0.03419,0.19534
"2020-08-05","41009",-0.06579,0.18412
"2020-08-06","41009",-0.12549,0.1974
"2020-08-07","41009",-0.10161,0.17992
"2020-08-08","41009",-0.05467,0.22697
"2020-08-09","41009",0.02463,0.2636
"2020-08-10","41009",-0.08313,0.23674
"2020-08-11","41009",-0.09741,0.20656
"2020-08-12","41009",-0.10684,0.20958
"2020-08-13","41009",-0.09716,0.19555
"2020-08-14","41009",-0.06503,0.19424
"2020-08-15","41009",0.0635,0.2334
"2020-08-16","41009",0.0886,0.25243
"2020-08-17","41009",-0.08854,0.19741
"2020-08-18","41009",-0.05625,0.20406
"2020-08-19","41009",-0.08925,0.19564
"2020-08-20","41009",-0.08479,0.19228
"2020-08-21","41009",-0.10903,0.20135
"2020-08-22","41009",-0.05026,0.21777
"2020-08-23","41009",0.06409,0.24367
"2020-08-24","41009",-0.1028,0.2126
"2020-08-25","41009",-0.05677,0.20969
"2020-08-26","41009",-0.08797,0.19736
"2020-08-27","41009",-0.08293,0.19771
"2020-08-28","41009",-0.06478,0.18727
"2020-08-29","41009",-0.02508,0.23376
"2020-08-30","41009",-0.0036,0.25819
"2020-08-31","41009",-0.02832,0.21519
"2020-09-01","41009",-0.01213,0.20232
"2020-09-02","41009",-0.04223,0.19952
"2020-09-03","41009",-0.08946,0.19202
"2020-09-04","41009",-0.00507,0.19155
"2020-09-05","41009",-0.01663,0.23262
"2020-09-06","41009",0.10919,0.24445
"2020-09-07","41009",-0.19663,0.24966
"2020-09-08","41009",-0.07326,0.20526
"2020-09-09","41009",-0.13951,0.21246
"2020-09-10","41009",-0.17192,0.20494
"2020-09-11","41009",-0.2047,0.21695
"2020-09-12","41009",-0.14643,0.23783
"2020-09-13","41009",-0.16527,0.30043
"2020-09-14","41009",-0.18553,0.24913
"2020-09-15","41009",-0.19454,0.21819
"2020-09-16","41009",-0.21957,0.23994
"2020-09-17","41009",-0.19582,0.22617
"2020-09-18","41009",-0.22441,0.20995
"2020-09-19","41009",-0.04608,0.23289
"2020-09-20","41009",-0.0331,0.24762
"2020-09-21","41009",-0.13443,0.21515
"2020-09-22","41009",-0.14575,0.21219
"2020-09-23","41009",-0.19013,0.23438
"2020-09-24","41009",-0.16823,0.21592
"2020-09-25","41009",-0.17905,0.22521
"2020-09-26","41009",-0.07783,0.23292
"2020-09-27","41009",-0.01974,0.26636
"2020-09-28","41009",-0.12022,0.2228
"2020-09-29","41009",-0.11075,0.2122
"2020-09-30","41009",-0.11494,0.2122
"2020-10-01","41009",-0.13019,0.18315
"2020-10-02","41009",-0.1201,0.18068
"2020-10-03","41009",0.03485,0.21615
"2020-10-04","41009",-0.02782,0.24567
"2020-10-05","41009",-0.10404,0.19854
"2020-10-06","41009",-0.09164,0.19753
"2020-10-07","41009",-0.14792,0.20507
"2020-10-08","41009",-0.20826,0.21997
"2020-10-09","41009",-0.11704,0.20215
"2020-10-10","41009",-0.08454,0.25328
"2020-10-11","41009",-0.09579,0.31069
"2020-10-12","41009",-0.16589,0.2411
"2020-10-13","41009",-0.18913,0.23439
"2020-10-14","41009",-0.16412,0.22538
"2020-10-15","41009",-0.1515,0.21932
"2020-10-16","41009",-0.15242,0.19574
"2020-10-17","41009",-0.06035,0.23922
"2020-10-18","41009",-0.03117,0.2788
"2020-10-19","41009",-0.13825,0.23716
"2020-10-20","41009",-0.11634,0.22879
"2020-10-21","41009",-0.1384,0.21424
"2020-10-22","41009",-0.18778,0.20786
"2020-10-23","41009",-0.16108,0.20656
"2020-10-24","41009",-0.0325,0.24015
"2020-10-25","41009",-0.05361,0.2971
"2020-10-26","41009",-0.1454,0.22854
"2020-10-27","41009",-0.16012,0.2273
"2020-10-28","41009",-0.15149,0.21377
"2020-10-29","41009",-0.17958,0.2093
"2020-10-30","41009",-0.14996,0.20696
"2020-10-31","41009",-0.04874,0.21429
"2020-11-01","41009",-0.07008,0.26941
"2020-11-02","41009",-0.11869,0.20354
"2020-11-03","41009",-0.15302,0.23073
"2020-11-04","41009",-0.19173,0.22466
"2020-11-05","41009",-0.20678,0.24457
"2020-11-06","41009",-0.17493,0.21536
"2020-11-07","41009",-0.10512,0.27617
"2020-11-08","41009",-0.13528,0.29135
"2020-11-09","41009",-0.1972,0.24619
"2020-11-10","41009",-0.15456,0.21918
"2020-11-11","41009",-0.19648,0.2465
"2020-11-12","41009",-0.21419,0.21747
"2020-11-13","41009",-0.27037,0.23591
"2020-11-14","41009",-0.17533,0.28209
"2020-11-15","41009",-0.22336,0.30939
"2020-11-16","41009",-0.17992,0.25617
"2020-11-17","41009",-0.17823,0.25322
"2020-11-18","41009",-0.2654,0.26129
"2020-11-19","41009",-0.28187,0.26006
"2020-11-20","41009",-0.25472,0.23894
"2020-11-21","41009",-0.22952,0.28864
"2020-11-22","41009",-0.21504,0.31818
"2020-11-23","41009",-0.19332,0.27087
"2020-11-24","41009",-0.19995,0.25284
"2020-11-25","41009",-0.15663,0.23472
"2020-11-26","41009",-0.51331,0.3545
"2020-11-27","41009",-0.30569,0.28708
"2020-11-28","41009",-0.25179,0.3044
"2020-11-29","41009",-0.19481,0.34547
"2020-11-30","41009",-0.21144,0.27303
"2020-12-01","41009",-0.17938,0.21371
"2020-12-02","41009",-0.20464,0.23296
"2020-12-03","41009",-0.21558,0.23337
"2020-12-04","41009",-0.16974,0.22528
"2020-12-05","41009",-0.13348,0.28119
"2020-12-06","41009",-0.1705,0.3242
"2020-12-07","41009",-0.18525,0.2353
"2020-12-08","41009",-0.19322,0.24766
"2020-12-09","41009",-0.234,0.26079
"2020-12-10","41009",-0.28416,0.27996
"2020-12-11","41009",-0.2234,0.2412
"2020-12-12","41009",-0.09523,0.26154
